created,company,id,__CLASS__,contract_time,title,salary_min,salary_max,redirect_url,salary_is_predicted,location,description,category,adref,longitude,latitude,contract_type
2026-01-29T17:55:28Z,"{'display_name': 'ASC Connections Ltd', '__CLASS__': 'Adzuna::API::Response::Company'}",5604846464,Adzuna::API::Response::Job,full_time,Junior Estimator,26000.0,30000.0,https://www.adzuna.co.uk/jobs/land/ad/5604846464?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=2D0FC1DB972D98FCE79AC70A11F5A50F70363549,0,"{'area': ['UK', 'West Midlands', 'Willenhall'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Willenhall, West Midlands'}","Looking to take the next step in your career within civil engineering or construction? We're working with a growing design, manufacture, and installation business in the highways and infrastructure sector, who are looking to recruit a Junior Estimator to join their commercial team. This role is ideal for someone with an engineering or construction background who wants to build a career in estimating, supported by experienced professionals and exposed to live infrastructure projects. Your Role a…","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjA0ODQ2NDY0In0.dXxpLFgkbfmRHqe2JH0Bd_5ISq-oHPeF8hfI_mYYMIU,-2.05431,52.583199,permanent
2026-02-04T22:38:24Z,"{'display_name': 'ARC  Limited', '__CLASS__': 'Adzuna::API::Response::Company'}",5614736544,Adzuna::API::Response::Job,full_time,Junior Buyer,40000.0,40000.0,https://www.adzuna.co.uk/jobs/land/ad/5614736544?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=39EE456C9F076438A5220490D010342F294D01AB,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Eastern England', 'Essex', 'Colchester'], 'display_name': 'Colchester, Essex'}","Job Title: Junior Buyer Location: Colchester Salary: Circa £35,000 per year Job Type: Full-time Overview We are seeking a Junior Buyer to join a growing team in the mechanical and electrical sector. This is an exciting opportunity for someone with a background in M&E wholesaling or mechanical contracting—or a strong interest in learning about mechanical products—to develop their career in a dynamic, fast-paced environment. Key Responsibilities Assist in procurement: support the buying team in s…","{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Admin Jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNDczNjU0NCIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.eiirNDgKqQ6fEzWZUJYuiiY1MkC2XmnkBWG5ftjt_cU,,,permanent
2026-01-08T10:16:40Z,"{'display_name': '7formation Ltd', '__CLASS__': 'Adzuna::API::Response::Company'}",5573645719,Adzuna::API::Response::Job,,Junior Estimator,45000.0,45000.0,https://www.adzuna.co.uk/jobs/land/ad/5573645719?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=C470D4BB8D508106244FBDEEA1B6B2883260F6D0,0,"{'display_name': 'Rockingham, Market Harborough', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Leicestershire', 'Market Harborough', 'Rockingham']}","We have an exciting opportunity for a Junior Estimator to join our team! This is an excellent opportunity for someone looking to develop their estimating career in a fast-paced environment, with direct support from experienced professionals and clear progression pathways. 7formation is a rapidly expanding nationwide construction and fit out company dedicated to excellence, innovation, and growth. We work with well-known clients such as Next, Adidas, DFS and Travis Perkins , to name just a few. …","{'label': 'Trade & Construction Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NTczNjQ1NzE5In0.e72x_KC-m-a3_-2Q9imXsUK32wapIpNAWVbCyqrPM0I,-0.701151,52.511774,permanent
2026-02-09T20:49:35Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Reed'}",5621772957,Adzuna::API::Response::Job,full_time,Junior Clerk,27000.0,30000.0,https://www.adzuna.co.uk/jobs/land/ad/5621772957?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=338C5788D749C0BBD73382BA73D9258B6F199A6E,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South West England', 'Bristol'], 'display_name': 'Bristol, South West England'}","Reed is delighted to be recruiting for a Junior Personal Injury / Clinical Negligence Clerk to join a respected and well-established set of legal chambers in Bristol city centre. This is an excellent opportunity for someone seeking a professional administrative career within the legal sector. As a Junior Clerk, you will play a key role in supporting the Practice Managers and Barristers with administrative, diary and case-management duties. You will be part of a small, friendly team of four, ste…","{'tag': 'legal-jobs', 'label': 'Legal Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjIxNzcyOTU3In0.03D-92beXnReHfODrzlNM_dbYZqGzK0WUfqzmM6KkJ8,,,permanent
2026-01-16T22:42:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ThriveSW Limited'}",5588577388,Adzuna::API::Response::Job,,Junior Estimator,42327.75,42327.75,https://www.adzuna.co.uk/jobs/land/ad/5588577388?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=3EA793D052556EC62EAD9573D1AAD68365473413,1,"{'area': ['UK', 'Yorkshire And The Humber', 'West Yorkshire', 'Normanton'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Normanton, West Yorkshire'}","Junior Estimator Bristol based £40-50k plus CA 3 days office 2 days WFM 25 days holiday Pension Are you a Estimator or Junior Estimator working in the Facilities Management or Engineering Maintenance Sector and looking for development into an Estimator role, This is a new exciting role working for a large national service provider to the commercial maintenance industry. This role is working out of the Bristol office with 3 days per week office based and 2 days WFH, you will work on predominatel…","{'tag': 'trade-construction-jobs', 'label': 'Trade & Construction Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NTg4NTc3Mzg4In0.mCAJ9_6GswyIrBGfLZe71MSB7pPV_QnGA-eG05nW1Dc,,,permanent
2026-02-06T03:17:12Z,"{'display_name': 'Hayward Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",5616752663,Adzuna::API::Response::Job,,Junior SRE,45000.0,45000.0,https://www.adzuna.co.uk/jobs/land/ad/5616752663?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=B33AEA9A8DF05D904A1A55B717D3CAB6DCC5CA8C,0,"{'display_name': 'Northern Ireland, UK', 'area': ['UK', 'Northern Ireland'], '__CLASS__': 'Adzuna::API::Response::Location'}","I'm currently working with a growing technology team that's looking to bring on a Junior Site Reliability Engineer. This is to support and scale their cloud-native platforms. This is a great opportunity for someone early in their SRE/DevOps journey who wants hands-on exposure to modern infrastructure and reliability practices in a supportive environment. The Role Youll be joining a collaborative engineering team, working closely with developers and platform engineers to improve system reliabili…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT Jobs', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjE2NzUyNjYzIn0.c79q2sh46sV8mETtR5NTI9WYdAr7_XeAIiRxUnj89iE,-7.388242,54.388189,
2026-01-22T17:54:41Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'P Ducker Systems Ltd'}",5595602976,Adzuna::API::Response::Job,full_time,Junior Engineer,25225.0,28450.0,https://www.adzuna.co.uk/jobs/land/ad/5595602976?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=208CFFD274DB1A6C14627B93219594491582E66A,0,"{'display_name': 'Derby, Derbyshire', 'area': ['UK', 'East Midlands', 'Derbyshire', 'Derby'], '__CLASS__': 'Adzuna::API::Response::Location'}","Wanted: Junior Engineer Salary – £25,225 – £28,450 (DOE) plus overtime and premium rate hours – (forecast earnings £31,600) and benefits Do you want to be part of a long-standing team, who are experts in their field, where no two days are the same and where possibilities to develop new skills and experiences are around every corner? PDS is passionate about creating a friendly, open and inclusive working environment where individuals are supported to excel in their area of expertise. We are cont…","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NTYwMjk3NiIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.uBZ3X1vj1QD7XTwquXCcXhAzl5OOFm9tKCMx8hHNfRA,-1.47564,52.921902,permanent
2026-01-28T20:59:53Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MorePeople'}",5604003980,Adzuna::API::Response::Job,,Junior Grower,38902.3,38902.3,https://www.adzuna.co.uk/jobs/land/ad/5604003980?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=941398E6316D9D3785BFDAF9BCA507D1EEEAB249,1,"{'display_name': 'South East London, London', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'London', 'South East London']}","Grower Horticulture Hampshire Looking for a business that'll invest in you? Want a hands-on growing role where you can learn, develop, and make a real impact on crop quality? This is a great opportunity to join a horticultural business with a strong focus on sustainability and people development. What's in it for you? 32 days' holiday (including bank holidays) Opportunities for professional growth and development Employee Assistance Programme Access to discounts on everyday shopping, entertainm…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Scientific & QA Jobs', 'tag': 'scientific-qa-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjA0MDAzOTgwIn0.3TV673OyT1FqMIs_DA3EqKkjn6gWY4EC2nNyFBog6J0,-0.02806,51.451818,permanent
2025-11-04T02:36:46Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hays'}",5479251924,Adzuna::API::Response::Job,,Junior Estates Surveyor,38814.95,38814.95,https://www.adzuna.co.uk/jobs/land/ad/5479251924?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=DE225A7B055FBD30B2E386D2E9DC06D338F748A0,1,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Eastern England', 'Essex'], 'display_name': 'Essex, Eastern England'}",Job Description Junior Estates Surveyor working on a client-side portfolio in Essex Your new company Excellent opportunity to join a privately owned property company based in central Essex who manage a substantial commercial and retail portfolio. You will be joining a friendly and inclusive organisation who are looking to expand their Asset Management team by appointing a Junior Surveyor. You will work alongside an experienced team and will benefit from excellent coaching and development opport…,"{'label': 'Trade & Construction Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NDc5MjUxOTI0In0.Z9ptsG-DFPSC7i367O-WNVPyFa89mc9pIE2hjeHT5os,0.546014,51.781756,
2026-01-26T21:44:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hays'}",5601257731,Adzuna::API::Response::Job,,Junior Data Analyst,28025.75,28025.75,https://www.adzuna.co.uk/jobs/land/ad/5601257731?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=E7FC4351564B6859BF1949AD17410D2D8E85FA22,1,"{'display_name': 'Loughborough, Leicestershire', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Leicestershire', 'Loughborough']}","Job Description Junior Data Analyst | ASAP Start | Permanent Role | Loughborough Based Junior Data AnalystLoughborough £30,000 per annum Monday–Friday | Office‑based (Hybrid after probation) ASAP Start A fantastic opportunity has arisen for a motivated and detail‑driven Junior Data Analyst to join a growing organisation based in Loughborough. This role is perfect for someone who loves working with data, enjoys problem‑solving, and wants to develop their analytical skills within a supportive tea…","{'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjAxMjU3NzMxIn0.sjBHleHxoA0HdvqzyOuj0od3m9l_auKVCAGfcPczNlg,-1.20435,52.770802,permanent
2026-01-04T09:14:52Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hays'}",5566927974,Adzuna::API::Response::Job,,Junior Quantity Surveyor,35947.7,35947.7,https://www.adzuna.co.uk/jobs/land/ad/5566927974?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=C202E3952EB643758CF8F2C78F7DEF18FC068994,1,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Northern Ireland', 'County Antrim', 'Antrim'], 'display_name': 'Antrim, County Antrim'}","Job Description Junior Quantity Suveyor- Antrim Your new company You will be joining a respected construction firm with a strong presence across Northern Ireland. The organisation is known for delivering high-quality projects and fostering a supportive environment where employees can grow their careers. Based in Antrim, the company continues to expand, offering excellent opportunities for ambitious professionals to gain hands-on experience and develop their expertise. Your new role As a Junior …","{'label': 'Trade & Construction Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NTY2OTI3OTc0In0.FBxyo0Wf1RCmq-2tblsePp-V_1pS9PlHsAkSymM4zUI,-6.21676,54.713402,
2026-01-04T09:14:44Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hays'}",5566927869,Adzuna::API::Response::Job,,Junior Quantity Surveyor,46098.25,46098.25,https://www.adzuna.co.uk/jobs/land/ad/5566927869?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=73E31CAC6683B5DD386F008489DAE14138E6CAE2,1,"{'display_name': 'Belfast, Northern Ireland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Northern Ireland', 'Belfast']}","Job Description Top Tier Contractor. UK Projects. Excellent Career Progression Your new company Due to significant growth and project wins, this Belfast-based Leading Contractor requires a Junior Quantity Surveyor to enhance their Commercial Team. The company are an award-winning UK construction and fit-out contractor, who have built their enviable reputation on the back of their holistic approach to projects, seeing each building as a single entity rather than an assembly of packages. Their me…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Trade & Construction Jobs', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NjkyNzg2OSIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.LGkgI92DceJpn3cMHCnuokqfjMbbFPEVJuv7bKmbDc4,,,permanent
2026-01-27T17:50:15Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ernest Gordon Recruitment Limited'}",5601963626,Adzuna::API::Response::Job,full_time,Junior Estimator,26000.0,30000.0,https://www.adzuna.co.uk/jobs/land/ad/5601963626?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=9B854FC497A6CC72BF7EFF44C57F3264017EF528,0,"{'display_name': 'Manchester, Greater Manchester', 'area': ['UK', 'North West England', 'Greater Manchester', 'Manchester'], '__CLASS__': 'Adzuna::API::Response::Location'}","Junior Estimator (Furniture/Fit outs) £26,000 - £30,000  Overtime Health Insurance  Progression Manchester Do you have a background in Estimating/Kitchen Sales Design or similar looking to step into brand-new position with an expanding business that will invest in developing your estimation skills, provide you with a clear path to progression and fantastic company benefits?On offer is the chance to join a market-leading, globally renowned company that designs and manufactures commercial furnitu…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Trade & Construction Jobs', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMTk2MzYyNiIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.I9aEgoadPLpVEELzjqsYm3D1Ai2xsWT8-rh-adJMFNw,,,permanent
2026-01-29T23:46:56Z,"{'display_name': 'Brush Group', '__CLASS__': 'Adzuna::API::Response::Company'}",5605554201,Adzuna::API::Response::Job,full_time,Junior Planner,1.0,1.0,https://www.adzuna.co.uk/jobs/land/ad/5605554201?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=67146176BFFE1AF10214A37B218DC83F3D1CEC47,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Leicestershire', 'Loughborough'], 'display_name': 'Loughborough, Leicestershire'}","Why choose us? BRUSH Group provides the energy solutions that help power our built world . From power transformers to switchgear and engineering solutions, for generations, the BRUSH brand has stood for engineering excellence.? We are committed to supporting the global effort for industrial decarbonisation and sustainable development and have set ambitious objectives to achieve our target of net zero greenhouse gas emissions by 2050. �? What's the role? We are seeking a proactive, detail-orient…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTU1NDIwMSIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.M9BYuCnr4Jy0xXMXlN8HWjSVaAG4SWzBSGfOrnRu9r4,-1.20435,52.770802,permanent
2026-02-04T19:58:28Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Reed'}",5614433962,Adzuna::API::Response::Job,full_time,Junior Surveyor,28480.81,28480.81,https://www.adzuna.co.uk/jobs/land/ad/5614433962?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=8C2641716ED456574DC0E2285DB9DB503D424CB5,1,"{'display_name': ""King's Lynn, Norfolk"", '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Eastern England', 'Norfolk', ""King's Lynn""]}","Are you ready to make a real difference in people’s lives while building a rewarding career? At Freebridge Community Housing , we’re passionate about creating safe, healthy homes for our residents—and we’re looking for someone who shares that commitment. As a Junior Surveyor , you’ll join a forward-thinking compliance team tackling some of the most important challenges in housing today. This is your chance to play a key role in improving living conditions and shaping services that truly matter.…","{'label': 'Trade & Construction Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjE0NDMzOTYyIn0.XkXSIAmKloiCMNBn1zl_72wseq0zh_diCs--_tY94Ko,0.395357,52.751999,permanent
2026-02-02T07:19:20Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ernest Gordon Recruitment'}",5610069714,Adzuna::API::Response::Job,,Junior Maintenance Technician,30000.0,30000.0,https://www.adzuna.co.uk/jobs/land/ad/5610069714?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=CB633F696058557C2D3327B4D215488CFECF1D93,0,"{'display_name': 'Andover, Hampshire', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South East England', 'Hampshire', 'Andover']}","Junior Maintenance Technician £30,000 - £31,000  Overtime  33 Days Holiday  Bonus  Life Assurance  Sick Pay  4% Pension Andover, Hampshire Are you an aspiring Maintenance Technician looking to join a dynamic and forward-thinking company who will invest into your development, offering ongoing shadowing and external manufacturer courses to boost your mechanical and electrical skill set? Are you looking to join a market-leading manufacturer where you will have the opportunity to help set up machin…","{'tag': 'engineering-jobs', 'label': 'Engineering Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxMDA2OTcxNCIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.Ks9te3mNyvMrK4SNRZAuVKXSDb48CCa0-B63CW1ZT7k,-1.47835,51.209301,permanent
2026-01-28T13:06:02Z,"{'display_name': 'Newto Training', '__CLASS__': 'Adzuna::API::Response::Company'}",5603208618,Adzuna::API::Response::Job,full_time,Junior Ethical Hacker (Guaranteed Placement),41556.87,41556.87,https://www.adzuna.co.uk/jobs/land/ad/5603208618?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=C6E70D8689865F16D7F32E14A88E8CBEE2DE7782,1,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK'], 'display_name': 'UK'}","Are you ready to start an ethical hacking career? The demand for newly trained and qualified cyber security professionals has never been greater, offering excellent opportunities for growth and a wide range of benefits. Companies across the globe are working to protect themselves from the increasing threat of cyber attacks. We help you develop the skills required through four globally recognised qualifications, real-world project work, and practical training—so you can be fully prepared to laun…","{'tag': 'it-jobs', 'label': 'IT Jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUdrdnNJUUg4Ukdldi1wNU5GRW12USIsImkiOiI1NjAzMjA4NjE4In0.eO7F8hhMNenYA1iFmsKgPHjqUXDnopERL_WlWR5oPS0,,,permanent
2026-01-31T09:28:06Z,"{'display_name': 'Roundhouse Recruitment Limited', '__CLASS__': 'Adzuna::API::Response::Company'}",5607343192,Adzuna::API::Response::Job,,Junior Service Engineer,26000.0,26000.0,https://www.adzuna.co.uk/jobs/land/ad/5607343192?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=1BE4B01E4DEF54256A75F85FE902D4FBBC06AA47,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Northamptonshire', 'Towcester'], 'display_name': 'Towcester, Northamptonshire'}","Junior Service Engineer (Breweries / Wineries) - Full Training and Progression £24,000 - £27,000  Overtime (1.5x)  Full Training  Fast Salary increases  Clear Progression Milton Keynes | Travel included Kick-start your Engineering career with full training, fast progression and salary enhancements This is a rare opportunity for a motivated Junior Engineer or hands-on Operative to step into a Field Service Engineer career path within the high-end Food & Beverage manufacturing sector. You'll rece…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzM0MzE5MiIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.kijzpubP8eyJJm_QBKLsmPG3AzmqQ690PEtRCH5DKrw,-0.988415,52.132,permanent
2026-01-24T06:37:38Z,"{'display_name': 'Interaction - Bristol', '__CLASS__': 'Adzuna::API::Response::Company'}",5598537662,Adzuna::API::Response::Job,,Junior Pastry Chef,35000.0,35000.0,https://www.adzuna.co.uk/jobs/land/ad/5598537662?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=AF2986AA9FAD3F2F690F90F9EEEA055F6B1977A7,0,"{'display_name': 'Oxford, Oxfordshire', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South East England', 'Oxfordshire', 'Oxford']}","Job Description An esteemed graduate college affiliated with a leading university is seeking an inspiring and professional Junior Pastry Sous Chef to join their team through our agency. The successful candidate will play a key role in overseeing kitchen operations and ensuring all food is prepared to a high standard. The Role As a Junior Pastry Sous Chef, you will lead by example, providing motivation and inspiration to the team. You will demonstrate high levels of skill in food preparation and…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Hospitality & Catering Jobs', 'tag': 'hospitality-catering-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5ODUzNzY2MiIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.7PsCNPU1T4BSof4lKsR9rC5tvg1he_gQ2cQzVlNiX8U,-1.25588,51.7523,permanent
2026-02-10T12:45:50Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Brend Hotels'}",5622565955,Adzuna::API::Response::Job,,Junior Assistant Manager,30000.0,30000.0,https://www.adzuna.co.uk/jobs/land/ad/5622565955?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=9AA0FC2BE2B5D86D9C9B2986521A49ED7F9C0094,0,"{'display_name': 'Bowd Corner, Sidmouth', 'area': ['UK', 'South West England', 'Devon', 'Sidmouth', 'Bowd Corner'], '__CLASS__': 'Adzuna::API::Response::Location'}","Junior Assistant Manager When registering to this job board you will be redirected to the online application form. Please ensure that this is completed in full in order that your application can be reviewed. Deadline to apply: 13th February 2026 As a Junior Assistant Manager at The Belmont Hotel, you will need to be able to work using your own initiative and be able to perform effectively as part of an established team, Youll have a positive and energetic nature and understand how to achieve hi…","{'label': 'Hospitality & Catering Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'hospitality-catering-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjU2NTk1NSIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.XW6fVWLiHcgV4YFdpzJzcrO8yqFeDnruW9zQX1sEqeo,-3.243101,50.677541,permanent
2026-01-28T09:22:44Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Roundhouse Recruitment Limited'}",5603018528,Adzuna::API::Response::Job,,Junior Service Engineer,26000.0,26000.0,https://www.adzuna.co.uk/jobs/land/ad/5603018528?se=EGkvsIQH8RGev-p5NFEmvQ&utm_medium=api&utm_source=aa88ce77&v=A6E424A8CAB8BEE2BFB7811F8BE37B24F80DFE06,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Northamptonshire', 'Towcester'], 'display_name': 'Towcester, Northamptonshire'}","Junior Service Engineer (Breweries / Wineries) - Full Training and Progression £24,000 - £27,000  Overtime (1.5x)  Full Training  Fast Salary increases  Clear Progression Milton Keynes | Travel included Kick-start your Engineering career with full training, paid overtime (1.5x standard rate) and fast progression. This is a rare opportunity for an aspiring Engineer looking to get kick-start their career with full training and progression to be a fully qualified Service Engineer in the manufactur…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Engineering Jobs', 'tag': 'engineering-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMzAxODUyOCIsInMiOiJFR2t2c0lRSDhSR2V2LXA1TkZFbXZRIn0.GSYVkWzcUR5J-MF9SqQo6zy1jHJO2o20nSrm_DUPeMI,-0.988415,52.132,permanent
