id,salary_min,salary_max,redirect_url,description,adref,company,created,title,contract_type,salary_is_predicted,__CLASS__,location,category,contract_time,longitude,latitude
5611860221,30000.0,50000.0,https://www.adzuna.co.uk/jobs/land/ad/5611860221?se=sJusq4QH8RGEi8BzCNsJ8g&utm_medium=api&utm_source=aa88ce77&v=57C4A979C254543340B1C9B7F1B8915DA5B0B13E,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NjExODYwMjIxIn0.87fLw19CCjSzlnBJOeLPcmilGKHt_VMJNCQRk_mrSr4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ITOL Recruit'}",2026-02-03T16:08:41Z,Data Analyst Trainee,permanent,0,Adzuna::API::Response::Job,"{'display_name': 'UK', 'area': ['UK'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT Jobs'}",full_time,,
5546804360,28000.0,33000.0,https://www.adzuna.co.uk/jobs/details/5546804360?utm_medium=api&utm_source=aa88ce77,"Commercial Admin (Projects) About the Role We are seeking a highly proficient Commercial Administrator (Projects Team) to join a dynamic commercial team. This role focusses on commercial admin tasks around projects and tenders management and new development opportunities. KEY Vacancy information Permanent job Full time hours Office based predominantly with potential for 20% hybrid working week Location - Chesterfield Salary guide £28,000 - £33,000 The successful candidate will be a proven comme…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NTQ2ODA0MzYwIn0.KG4AR4pxBEaXez3fziiISD4F2e81xulNGTrxjPkQSX4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HAYS'}",2025-12-18T07:18:25Z,Commercial Administrator - projects,permanent,0,Adzuna::API::Response::Job,"{'display_name': 'Chesterfield, Derbyshire', 'area': ['UK', 'East Midlands', 'Derbyshire', 'Chesterfield'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Admin Jobs'}",full_time,-1.42415,53.235401
5622586824,50000.0,55000.0,https://www.adzuna.co.uk/jobs/details/5622586824?utm_medium=api&utm_source=aa88ce77,"Finance Analyst job, Farnborough, Hampshire paying up to £55k  Bonus  Hybrid Working Your new company You will be joining a growing UK-based group in their Head Office in the centre of Farnborough, Hampshire. The business has been in existence for over 20 years and in the last 4 years has doubled through acquisition. Your new role Reporting to the Head of Finance, you will be taking on a broad role that combines analysis and business partnering. This is a key role where you will take charge of …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NjIyNTg2ODI0In0.TNMX4j5UW5RESNbX6lgXvavYBRYRpIVuTvPJExbfpz8,"{'display_name': 'Hays', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-10T13:57:44Z,Finance Analyst,,0,Adzuna::API::Response::Job,"{'display_name': 'Farnborough, Hampshire', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South East England', 'Hampshire', 'Farnborough']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Accounting & Finance Jobs'}",,-0.754624,51.293999
5546804365,26000.0,26000.0,https://www.adzuna.co.uk/jobs/details/5546804365?utm_medium=api&utm_source=aa88ce77,"Preparing reports, presentations, ownership of websites, social media channels, Administration Your new company An exciting opportunity to work for a global, dynamic and innovative organisation. Your new role As a Marketing Assistant / Administrator, you will support the Head of Marketing & Brand in delivering campaigns, promotions, events, and content that drive awareness and sales. This is a hands-on role with exposure to creative, retail, digital, and agency stakeholders, ideal for someone p…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjgwNDM2NSIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.4QXagGu6jvi1CZHJl_Va_m8eLvnt5xyFjoX7jKqhrIM,"{'display_name': 'HAYS', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-12-18T07:18:25Z,Marketing Administrator / Assistant,,0,Adzuna::API::Response::Job,"{'area': ['UK', 'Eastern England', 'Hertfordshire', 'Watford'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Watford, Hertfordshire'}","{'label': 'PR, Advertising & Marketing Jobs', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,
5579302226,93397.97,93397.97,https://www.adzuna.co.uk/jobs/land/ad/5579302226?se=sJusq4QH8RGEi8BzCNsJ8g&utm_medium=api&utm_source=aa88ce77&v=3C6419E44ACF0ACB4A839296ED4B8A7F79143921,"Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create an entirely new network for the worlds money. For everyone, everywhere. Job Description Senior Da…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3OTMwMjIyNiIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.Mco7wdCrkFMhIoMYTU2rWvdaAQ5U6joPxiNnH6VA8Go,"{'display_name': 'Wise', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-11T12:05:35Z,Senior Data Science Manager - Financial Planning and Analysis,,1,Adzuna::API::Response::Job,"{'display_name': 'London, UK', 'area': ['UK', 'London'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,-0.139134,51.503378
5604757098,51000.0,55000.0,https://www.adzuna.co.uk/jobs/details/5604757098?utm_medium=api&utm_source=aa88ce77,"Hybrid London role with a major national charity offering work‑life balance and excellent development opps. ABOUT THE ORGANISATION Join one of the UK’s largest and most impactful charities – an organisation delivering life-changing services across communities nationwide. With a long history of social mission, they operate at scale across social welfare, community development, education, homelessness and support services. THE ROLE You will lead the provision of full management accounting support…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNDc1NzA5OCIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.fSvKhM-v3ibAIaZcmKWbayadVjhkoDIft6WxeLkzWiQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hays'}",2026-01-29T15:40:47Z,Finance Business Partner,,0,Adzuna::API::Response::Job,"{'display_name': 'London, UK', 'area': ['UK', 'London'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Accounting & Finance Jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs'}",,,
5553091841,50000.0,50000.0,https://www.adzuna.co.uk/jobs/details/5553091841?utm_medium=api&utm_source=aa88ce77,"Management Accountant – 6 month FTC - £50,000 Your new company We are partnering with a well-established organisation seeking a skilled Senior Management Accountant to strengthen their finance team. This is a fantastic opportunity to work on month-end close, P&L analysis, and financial controls within a dynamic and collaborative environment. Your new role As Senior Management Accountant, you will be responsible for: Month-end reporting, including P&L analysis, variance analysis (MoM, YoY, vs bu…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NTUzMDkxODQxIn0.oood6fSN8t5ksZdFJw9cBc0PttaivCJg1PsbmGVvlWE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HAYS'}",2025-12-23T18:28:15Z,Senior Management Accountant - 6 month contract,contract,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Wales', 'Cardiff County'], 'display_name': 'Cardiff County, Wales'}","{'label': 'Accounting & Finance Jobs', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,
5549283132,39808.39,39808.39,https://www.adzuna.co.uk/jobs/details/5549283132?utm_medium=api&utm_source=aa88ce77,"Associate Finance Analyst  Job SpecificationFinance Analyst (12-Month Maternity Cover) Location: Reading Office (Hybrid – 2–3 days in-person per week) Contract Type: Full-time, Fixed-Term (12 months) Role Overview We are seeking a motivated Finance Analyst to provide maternity cover for a 12-month period. The role combines core finance analyst responsibilities with elements of project work and data analysis. The successful candidate will play a key role in supporting the team with journal posti…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTI4MzEzMiIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.0sKP3SLgTGOF-135xttFzgkjYy4VAAZKh1SZrZwL3Ww,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HAYS'}",2025-12-19T23:36:58Z,Financial Analyst,contract,1,Adzuna::API::Response::Job,"{'display_name': 'Reading, Berkshire', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South East England', 'Berkshire', 'Reading']}","{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Accounting & Finance Jobs'}",full_time,-0.969088,51.455002
5549283077,45184.64,45184.64,https://www.adzuna.co.uk/jobs/details/5549283077?utm_medium=api&utm_source=aa88ce77,"Job Title: Transfer Pricing Manager Your new company This is a leading international professional services firm, recognised for delivering audit, tax, and advisory solutions to a diverse client base. With a strong reputation for technical excellence and a collaborative culture, the firm offers an environment where ambitious professionals can thrive. The transfer pricing team works with multinational businesses across a wide range of sectors, providing innovative solutions to complex pricing cha…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTI4MzA3NyIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.xcJmsSSknenrqhKov6j80W7UG6jdMRnwqpX1OepeL1E,"{'display_name': 'HAYS', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-12-19T23:36:56Z,Transfer Pricing Manager,,1,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Scotland', 'Glasgow', 'Glasgow City Centre'], 'display_name': 'Glasgow City Centre, Glasgow'}","{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Accounting & Finance Jobs'}",,,
5608489341,35000.0,35000.0,https://www.adzuna.co.uk/jobs/land/ad/5608489341?se=sJusq4QH8RGEi8BzCNsJ8g&utm_medium=api&utm_source=aa88ce77&v=8EF54FA7B97A1B2461BB351655B691A94E82816E,"Systems Support Analyst (NEC Housing/NEC Assure) Location: Ipswich (Hybrid - 2 days per week onsite) Contract: 6-Month FTC (Potential for Permanent) Salary: £36,226 REED Technology are working with a client who are urgently seeking multiple Housing Systems Support Analysts (NEC Housing) to join their internal team. This is a critical role following recent team changes, ensuring continuity of housing systems during a busy period of annual rent increases. You'll play a key part in maintaining and…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NjA4NDg5MzQxIn0.azYLUgT7q0oznSDwGXUBigZdgS-gOQ4Y0Mr_hA3-3GE,"{'display_name': 'Reed Technology', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-01T09:06:15Z,Systems Support Analyst (NEC Housing/NEC Assure),permanent,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'Eastern England', 'Suffolk', 'Ipswich'], 'display_name': 'Ipswich, Suffolk'}","{'label': 'IT Jobs', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,
5607507241,27246.0,27246.0,https://www.adzuna.co.uk/jobs/details/5607507241?utm_medium=api&utm_source=aa88ce77,"Wellbeing Administrator Nottingham Temp role with an immediate start Your new company To support the development and implementation of a range of administrative tasks within the Health and Wellbeing Services Team, to maintain effective systems and support the implementation of service delivery and development. Your new role Providing administrative support for service provision within the Counselling Service; managing the administration of referrals, maintaining records and records-keeping syst…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NjA3NTA3MjQxIn0.tQ0f-g-pynWDtgKgGFAvdet_X6OuZRPYhi8nYmPAIwE,"{'display_name': 'Hays', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-31T17:54:43Z,Wellbeing Administrator,contract,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'East Midlands', 'Nottinghamshire', 'Nottingham'], 'display_name': 'Nottingham, Nottinghamshire'}","{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Admin Jobs'}",part_time,-1.14917,52.955101
5574025582,51150.3,51150.3,https://www.adzuna.co.uk/jobs/land/ad/5574025582?se=sJusq4QH8RGEi8BzCNsJ8g&utm_medium=api&utm_source=aa88ce77&v=441889C98B1A130A74BCEC1C5B4FE8A476D56495,"Forvis Mazars is a leading global professional services network providing audit & assurance, tax, and advisory services. Forvis Mazars in the UK spans 14 offices across the nation and has over 3,400 professionals, with 190 partners. We have a clear purpose and a shared commitment to shape a better future. You'll join a collaborative and inclusive team where you're supported to grow your skills, explore new opportunities, and contribute from day one. You'll work with a diverse client base, devel…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic0p1c3E0UUg4UkdFaThCekNOc0o4ZyIsImkiOiI1NTc0MDI1NTgyIn0.PRReZ4ovTzyq1YU49hcZqmJHyLJAhcUhf-n7w2mqYC4,"{'display_name': 'Forvis Mazars', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-08T17:35:15Z,Internal Audit - Energy & Infrastructure - Senior Consultant,,1,Adzuna::API::Response::Job,"{'display_name': 'London, UK', 'area': ['UK', 'London'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Accounting & Finance Jobs'}",full_time,-0.139134,51.503378
5623469746,44153.14,44153.14,https://www.adzuna.co.uk/jobs/land/ad/5623469746?se=sJusq4QH8RGEi8BzCNsJ8g&utm_medium=api&utm_source=aa88ce77&v=C32F7096A9BDAE86E181398828BD52080369B5BA,"Job Title : Senior/Principal Naval Architect Location: Barrow-in-Furness, Bristol, Portsmouth or Frimley. We offer a range of hybrid and flexible working arrangements – please speak to your recruiter about the options for this particular role Salary: Competitive What you’ll be doing Conducting analysis and evaluations of submarine platforms manoeuvring performances from concept design to in-service support Undertaking the development, verification and validation of mathematical manoeuvring mode…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMzQ2OTc0NiIsInMiOiJzSnVzcTRRSDhSR0VpOEJ6Q05zSjhnIn0.PWdZaM3uuAaHgAgoXNfgnBU0qojpPyHM6YuoRfbIW2U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BAE Systems'}",2026-02-10T23:26:59Z,Principal Naval Architect,,1,Adzuna::API::Response::Job,"{'display_name': 'Hucking, Maidstone', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['UK', 'South East England', 'Kent', 'Maidstone', 'Hucking']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Engineering Jobs'}",,0.616066,51.304849
